VisualizationID	SpecFile	LocalSpecIdx	Scan	LocalPeptideIdx	Name	Score	P-Value	PeptideMass	SpectrumMass	Retention	Adduct	Charge	SMILES	FDR
spectra-00000_PSM_232_EYLL6NHD0F	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1478	9438	198	Microcystin_Microcystin_LW	6	8.6e-08	1024.53	1120.55	240.043	M+H	1	CC(C)CC1C(=O)NC(C(C)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(C=CC(=CC(C)C(Cc2ccccc2)OC)C)C(C)C(=O)NC(CCC(=O)N(C)C(=C)C(=O)NC(C)C(=O)N1)C(=O)O)C(=O)O	4.26
spectra-00000_PSM_233_OCQX3A1E2Y	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	779	6070	34	Pseudomycin_A_Pseudomycin_A	7	8.7e-08	1222.58	551.961	158.175	M+2H	2	CCCCCCCCCCC(C(CC(=O)NC1COC(=O)C(C(CCl)O)NC(=O)C(C(C(=O)O)O)NC(=O)C(=CC)NC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCCCN)NC(=O)C(CC(=O)O)NC(=O)C(CCN)NC1=O)O)O	4.28
spectra-00000_PSM_234_JQR0YB7EUJ	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1402	8975	4094	Shearamide-A	6	9.1e-08	897.475	961.477	264.186	M+H	1	C1(=O)N2[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N3[C@H](C(=O)N[C@H](C(=O)N[C@H]1[C@H](O)C)C(C)C)CCC3)Cc1ccccc1)Cc1c[nH]c3c1cccc3)[C@H](CC)C)CCC2	4.17
spectra-00000_PSM_235_XTFP9BGZWH	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1040	7126	1408	Laxaphycin_B_104R-Hydroxy	9	9.2e-08	1410.83	688.372	194.61	M+2H	2	CCCCCCCC1CC(=O)NC(C(C)C)C(=O)NC(C(C(C)C)O)C(=O)NC(C)C(=O)NC(C(C(C)C)O)C(=O)NC(CCC(=N)O)C(=O)N(C)C(C(C)CC)C(=O)NC(C(C(=N)O)O)C(=O)NC(C(C)O)C(=O)N2CC(CC2C(=O)NC(CC(C)C)C(=O)NC(C(C)O)C(=O)N1)O	4.26
spectra-00000_PSM_236_K9MK0Y1UMR	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	596	5251	2834	BZR-Cotoxin_II_BZR-Cotoxin_II	7	9.3e-08	964.573	490.249	89.996	M+2H	2	CC(C)CC1C(=O)NC2(CC2)C(=O)OC(CC(C)C)C(=O)N(C)C(CC(C)CO)C(=O)N(C)C(C(C)C)C(=O)NC(C(C)O)C(=O)OC(C(C)C)C(=O)N2CC(C)CC2C(=O)N(C)C(C)C(=O)O1	4.23
spectra-00000_PSM_237_H7PKNKD3YR	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1474	9393	722	Dolastatin_G_55-Demethyl,_37-O-de-Me	6	9.8e-08	1044.67	1094.64	284.932	M+H	1	CCC(C)C1C(=O)N(C)C(C(C)C)C(=O)N(C)C(COC)C(=O)N2CCCC2C(=O)N(C)C(C(C)C)C(=O)N2CCCC2C(=O)OC(CC)CCCC(C(C)C(=O)OC(C)C(C)CC=C(C)C(=CC(=O)N1C)O)O	4.08
spectra-00000_PSM_238_0D13BQ9GHW	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1017	7047	4780	Lobocyclamide_C	9	9.8e-08	1355.79	677.343	267.763	M+2H	2	N12C(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](N(C(=O)[C@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H]1C[C@H](C2)O)CC(C)C)[C@H](O)C)CCCC)C(C)C)[C@H](C(C)C)O)C)[C@@H](C(C)C)O)CCC(=O)N)C)[C@H](CC)C)[C@@H](O)CO)[C@H](O)C	4.21
spectra-00000_PSM_239_C36D3C0G9A	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	641	5460	3939	Epidermidin	8	9.9e-08	1099.56	504.317	210.825	M+2H	2	N1C(C(=O)NCC(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C1=O)CC(C)C)CO)CCC(=O)O)CC(=O)O)C)CCCN)CCCNC(=N)N)C(C)C)C(O)C	4.19
spectra-00000_PSM_240_FO154MARAM	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1016	7046	4356	Maltacine_C2a	8	9.9e-08	1472.72	677.028	182.472	M+2H	2	N1C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)OCC(CC(C(=O)NC(C(=O)NC(C1=O)CCC(=O)O)C(C)C)NC(=O)C(NC(=O)C(NC(=O)[C@H]1NCCC1)CCC(=O)N)Cc1ccc(cc1)O)O)C(CC)C)Cc1ccc(cc1)O)C)CCCN)Cc1ccc(cc1)O)C(O)C	4.17
spectra-00000_PSM_241_ZTC4WWCD19	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	627	5419	3029	B_12489_B_12489B	8	9.9e-08	1100.62	501.306	176.265	M+2H	2	CCCCCC1CC(=O)NC(CN)C(=O)NC(Cc2ccccc2)C(=O)NC(CCN)C(=O)NC(=CC)C(=O)NC(CC(C)C)C(=O)NC(CN)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(CC(=O)O)C(=O)O1)C(C)(C)O	4.15
spectra-00000_PSM_242_NFICZ98NXA	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	509	4773	3791	Phakellistatin_13	6	1.0e-07	798.406	453.235	180.529	M+2H	2	N12C(=O)C(NC(=O)C(NC(=O)[C@@H](NC(=O)[C@H]3N(C(=O)CNC(=O)[C@@H](NC(=O)[C@@H]1CCC2)Cc1ccccc1)CCC3)C(O)C)CC(C)C)Cc1c[nH]c2c1cccc2	4.12
spectra-00000_PSM_243_FPRIVD4C44	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	738	5913	4137	Janthinocin_A	7	1.0e-07	1192.61	540.283	275.37	M+2H	2	C1(NC(=O)C(NC(=O)/C(=C/C)/NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(N)C(CC)C)C(OC(=O)C(NC(=O)C(NC1=O)CCCN)Cc1ccccc1)C(C)C)C(O)C)CO)C(C(C)C)O)CO)C(c1c[nH]c2c1cccc2)O	4.10
spectra-00000_PSM_244_CDMHFGULV2	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	556	5014	4235	[D-Asp3]-Microcystin-FR	6	1.0e-07	1014.52	473.233	160.216	M+2H	2	N1(C(=C)C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](CC(=O)N[C@H](C(=O)N[C@H]([C@@H](C(=O)N[C@@H](C(=O)O)CCC1=O)C)/C=C/C(=C/[C@@H]([C@H](Cc1ccccc1)OC)C)/C)CCCNC(=N)N)C(=O)O)Cc1ccccc1)C)C	4.08
spectra-00000_PSM_245_ZITDDEHQOO	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	424	4167	3493	E'Surugamide_A'	6	1.1e-07	911.621	416.257	184.561	M+2H	2	NCCCC[C@H]1NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](C)NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](NC1=O)[C@@H](CC)C)Cc1ccccc1)CC(C)C)[C@H](CC)C)[C@H](CC)C)[C@@H](CC)C	4.06
spectra-00000_PSM_246_GQC0IS0WHZ	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	292	2898	3669	malaysiatin	6	1.1e-07	752.422	344.526	158.606	M+2H	2	C(C1NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C2N(C(=O)C3N(C1=O)CCC3)CCC2)Cc1ccccc1)C(C)C)C(C)C)C(C)C)C(=O)N	4.04
spectra-00000_PSM_247_XYUSLB39H8	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	927	6708	927	Cereulide_Homologue_(R_=_CH2CH3)	9	1.2e-07	1166.69	616.355	238.888	M+2H	2	CCC(C)CC1C(=O)NC(C)C(=O)OC(C(C)C)C(=O)NC(C(C)C)C(=O)OC(CC(C)C)C(=O)NC(C)C(=O)OC(C(C)C)C(=O)NC(C(C)C)C(=O)OC(CC(C)C)C(=O)NC(C)C(=O)OC(C(C)C)C(=O)NC(C(C)C)C(=O)O1	4.02
spectra-00000_PSM_248_OSBP1SXEBY	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1060	7205	2555	Aeruginazole_DA1497_Aeruginazole_DA1497	11	1.2e-07	1497.58	702.312	252.775	M+2H	2	CCC(C)C1C(=O)NC(C)C(=O)NCC(=O)NC(Cc2ccccc2)c2nc(cs2)C(=O)NCC(=O)N2CCCC2C(=O)NC(CC(C)C)c2nc(cs2)C(=O)NC(C(C)C)C(=O)NCC(=O)N2CCCC2C(=O)NC(C(C)C)c2nc(cs2)C(=O)NC(CO)C(=O)NC(C)c2nc(cs2)C(=O)N1	4.00
spectra-00000_PSM_249_SB37IG69IA	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	490	4608	189	Etamycin_A_N9-De-Me	7	1.2e-07	864.438	440.749	172.245	M+2H	2	CC(C)CC1C(=O)N2CC(CC2C(=O)N(C)CC(=O)NC(C(C)C(C)C)C(=O)NC(C)C(=O)N(C)C(c2ccccc2)C(=O)OC(C)C(C(=O)N1)NC(=O)c1c(cccn1)O)O	3.98
spectra-00000_PSM_250_VQ0UMQU2AI	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1199	7967	2874	Lyngbyazothrin_C_4''''-Demethoxy	8	1.2e-07	1501.77	781.444	254.559	M+2H	2	CCC(C)C1C(=O)NC(CO)C(=O)NC(=CC)C(=O)NC(C(C)O)C(=O)NC(CCc2ccccc2)C(=O)N2CCCC2C(=O)NC(CC(CC(C(CC(C)C)O)O)OC(=O)C(Cc2ccc(cc2)O)N(C)C(=O)C)C(C(=O)NC(CCC(=N)O)C(=O)NCC(=O)N2CCCC2C(=O)N2CCCC2C(=O)N1)O	3.96
spectra-00000_PSM_251_BF7KDZS3ZX	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1193	7951	131	Antibiotic_A_54145_3'''-Deoxy,_3-O-de-Me	8	1.2e-07	1627.77	778.433	247.326	M+2H	2	CCC(C)CCCCCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCC(=O)O)C(=O)NC(CC(=N)O)C(=O)NC1C(C)OC(=O)C(C(C)CC)NC(=O)C(CCC(=O)O)NC(=O)C(CC(=N)O)NC(=O)CNC(=O)C(C(C(=O)O)O)NC(=O)C(CCCCN)NC(=O)C(CC(=O)O)NC(=O)C(C)NC(=O)CN(C)C1=O	3.94
spectra-00000_PSM_252_K77JG9IDDF	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1051	7181	2872	Loloatins_Loloatin_B	8	1.3e-07	1295.63	695.359	186.622	M+2H	2	CC(C)CC1C(=O)NC(Cc2ccc(cc2)O)C(=O)N2CCCC2C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(CC(=N)O)C(=O)NC(CC(=O)O)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(C(C)C)C(=O)NC(CCCN)C(=O)N1	3.92
spectra-00000_PSM_253_91P9RNAH3T	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1009	7015	4335	Maltacine_D1a	8	1.3e-07	1446.67	673.347	172.534	M+2H	2	N1C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)OCC(CC(C(=O)NC(C(=O)NC(C1=O)CCC(=O)O)C)NC(=O)C(NC(=O)C(NC(=O)[C@H]1NCCC1)CCC(=O)N)Cc1ccc(cc1)O)O)C(CC)C)Cc1ccc(cc1)O)O)CCCN)Cc1ccc(cc1)O)C(O)C	3.90
spectra-00000_PSM_254_S2M7ZMEJ9T	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	518	4810	3017	Pitipeptolide_A_N-De-Me	9	1.3e-07	793.463	457.758	161.332	M+2H	2	C#CCCCC1C(C)(C)C(=O)NC(C(C)C)C(=O)NC(Cc2ccccc2)C(=O)OC(C(C)CC)C(=O)N2CCCC2C(=O)NC(C(C)CC)C(=O)NCC(=O)O1	3.88
spectra-00000_PSM_255_V1M83APWME	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	636	5450	3939	Epidermidin	8	1.3e-07	1099.56	503.271	232.521	M+2H	2	N1C(C(=O)NCC(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C1=O)CC(C)C)CO)CCC(=O)O)CC(=O)O)C)CCCN)CCCNC(=N)N)C(C)C)C(O)C	3.86
spectra-00000_PSM_256_0C3LO9TMZU	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	816	6259	1509	Sch_378199_5''-Amide	9	1.3e-07	1122.63	565.32	172.954	M+2H	2	CCC(C)C1C(=O)N2CCCC2C(=O)NC(C(C)C)C(=O)N(C)C(CCC(=N)O)C(=O)OC(C(C)CC)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)NCC(=O)N(C)C(C(C)C)C(=O)N(C)C(CCC(=O)O)C(=O)N1	3.85
spectra-00000_PSM_257_SEMC1OWSA7	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1114	7449	4330	Gratisin;_Gratizin	9	1.4e-07	1466.83	732.427	248.024	M+2H	2	N12C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C3N(C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C1CCC2)Cc1ccc(cc1)O)C(C)C)CCCN)CC(C)C)Cc1ccccc1)CCC3)Cc1ccc(cc1)O)C(C)C)CCCN)CC(C)C)Cc1ccccc1	3.83
spectra-00000_PSM_258_NLG5P2D2UB	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1205	7986	4729	Omphalotin_G	9	1.4e-07	1439.86	784.421	324.369	M+2H	2	N12[C@H]3[C@](c4c(N3O)cccc4)(C[C@H]1C(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N(CC(=O)N([C@H](C(=O)N([C@H](C(=O)N(C(C(=O)N[C@H](C(=O)N([C@H](C(=O)N(CC2=O)C)[C@H](CC)C)C)C(C)C)OC(=O)C)C)[C@H](C(O)C)C)C)C(O)(C)C)C)C)C(C)C)C)C(C)C)C)C(CC)C)C(C)C)C)O	3.81
spectra-00000_PSM_259_L01EWQ7BYU	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	646	5479	2834	BZR-Cotoxin_II_BZR-Cotoxin_II	7	1.4e-07	964.573	507.282	251.48	M+2H	2	CC(C)CC1C(=O)NC2(CC2)C(=O)OC(CC(C)C)C(=O)N(C)C(CC(C)CO)C(=O)N(C)C(C(C)C)C(=O)NC(C(C)O)C(=O)OC(C(C)C)C(=O)N2CC(C)CC2C(=O)N(C)C(C)C(=O)O1	3.79
spectra-00000_PSM_260_ALQQT00Y9Z	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	778	6063	3939	Epidermidin	8	1.5e-07	1099.56	551.282	219.668	M+2H	2	N1C(C(=O)NCC(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C1=O)CC(C)C)CO)CCC(=O)O)CC(=O)O)C)CCCN)CCCNC(=N)N)C(C)C)C(O)C	3.77
spectra-00000_PSM_261_KI07LM7ZTF	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1001	6989	2079	Tyrocidine_Tyrocidine_A	9	1.5e-07	1269.65	669.85	239.375	M+2H	2	CC(C)CC1C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(CC(=N)O)C(=O)NC(CCC(=N)O)C(=O)NC(Cc2ccc(cc2)O)C(=O)NC(C(C)C)C(=O)NC(CCCN)C(=O)N1	3.76
spectra-00000_PSM_262_PMGWEQIEPJ	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	665	5576	3789	Lichenysin_A	7	1.6e-07	1006.67	514.344	250.953	M+2H	2	N1C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CC(OC(=O)C1C(CC)C)CCCCCCCCCC)CCC(=O)N)CC(C)C)CC(C)C)C(C)C)CC(=O)O)CC(C)C	3.74
spectra-00000_PSM_263_GOQ4QYN1BC	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	372	3727	872	Salinamide_E_Salinamide_E	6	1.6e-07	854.443	387.196	187.293	M+2H	2	CCC(C)C1C(=O)NC(c2ccc(cc2)OC)C(=O)N(C)C(Cc2ccccc2)C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)OC(C)C(C(=O)N1)NC(=O)C(C)C(C(C)C)O	3.72
spectra-00000_PSM_264_Q1G6UHTESG	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	964	6853	2417	Puwainaphycin_B_Puwainaphycin_B	8	1.7e-07	1232.74	650.333	256.742	M+2H	2	CCCCC(=O)CCCCCCCCCC(C)C1C(C(=O)NC(C(C)C)C(=O)NC(=CC)C(=O)NC(C(C)O)C(=O)NC(C(C)C)C(=O)NC(CCC(=N)O)C(=O)NCC(=O)NC(C(C)OC)C(=O)N(C)C(CC(=N)O)C(=O)N2CCCC2C(=O)N1)O	3.70
spectra-00000_PSM_265_32238J9TJU	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1018	7050	727	Chlorofusin_Chlorofusin	8	1.8e-07	1362.68	678.377	261.657	M+2H	2	CCCCCCCCC1C(=O)NC(CCCN2C=C3C(=C(C(=O)C(C)(C3=O)OC(=O)CCC)Cl)C(C32CCCO3)O)C(=O)NC(C(C)O)C(=O)NC(C)C(=O)NC(CC(=N)O)C(=O)NC(CC(=N)O)C(=O)NC(CC(C)C)C(=O)NC(C(C)O)C(=O)NC(CC(C)C)C(=O)N1	3.69
spectra-00000_PSM_266_61I4X72LGE	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	552	5007	1211	Patellamide_G_Patellamide_G	7	1.8e-07	794.324	472.272	201.25	M+2H	2	CCC(C)C1C(=O)NC(C(C)O)C(=O)NC(C)c2nc(cs2)C(=O)NC(CC(C)C)C2=NC(C(C)O2)C(=O)NC(Cc2ccccc2)c2nc(cs2)C(=O)N1	3.67
spectra-00000_PSM_267_AP39PH2ZS5	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1157	7734	4790	Tolybyssidin_A	9	1.8e-07	1464.87	756.452	257.058	M+2H	2	C1(=O)N2[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N/C(=C\C)/C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H]1C(C)C)C(C)C)[C@@H](O)C)[C@@H](OC(=O)C)C)C(C)C)Cc1ccccc1)C(CC)C)C(CC)C)[C@H](O)C)CC(C)C)CCCNC(=N)N)CCC2	3.65
spectra-00000_PSM_268_CVABQ9Q128	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	932	6728	4069	Pseudomycin-C	7	1.8e-07	1250.62	621.324	210.72	M+2H	2	C1(NC(=O)/C(=C\C)/NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CC(C(O)CCCCCCCCCCCC)O)COC(=O)C(NC1=O)C(O)CCl)CCN)CC(=O)O)CCCCN)CCN)C(O)C)C(C(=O)O)O	3.64
spectra-00000_PSM_269_QUQNHMBN6N	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	429	4198	659	Antibiotic_WIN_66306_Antibiotic_WIN_66306	6	1.8e-07	800.386	419.231	199.753	M+2H	2	CC(=CCc1cc(ccc1O)C(C1C(=O)NCC(=O)NC(Cc2c[nH]c3ccccc23)C(=O)N2CCCC2C(=O)NCC(=O)NC(C(C)C)C(=O)NCC(=O)N1)O)C	3.62
spectra-00000_PSM_270_YU9D4RLM79	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	995	6973	1646	Brevistin_Brevistin	8	1.9e-07	1345.67	666.371	282.628	M+2H	2	CCC(C)CCCCCC(=O)NC1C(C)OC(=O)C(Cc2ccccc2)NC(=O)C(CCN)NC(=O)C(C(C)CC)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)C(CC(=N)O)NC(=O)CNC(=O)C(C(=O)O)NC(=O)C(CCN)NC1=O	3.60
spectra-00000_PSM_271_YST8HP40P0	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	728	5870	1667	Aeruginazole_A_Aeruginazole_A	8	1.9e-07	1155.41	537.261	221.919	M+2H	2	CC(C)CC1c2nc(cs2)C(=O)NC(Cc2ccc(cc2)O)C(=O)NC(CC(=N)O)c2nc(cs2)C(=O)NCC(=O)NCC(=O)NCC(=O)NC(C(C)C)C(=O)NC(Cc2ccccc2)C(=O)NC(C(C)C)c2nc(cs2)C(=O)N1	3.59
spectra-00000_PSM_272_JRHVGAV7PE	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	1186	7929	2020	Daptomycin,_BAN,_INN,_USAN_Daptomycin,_BAN,_INN,_USAN	7	2.0e-07	1619.71	773.413	291.559	M+2H	2	CCCCCCCCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(=N)O)C(=O)NC(CC(=O)O)C(=O)NC1C(C)OC(=O)C(CC(=O)c2ccccc2N)NC(=O)C(C(C)CC(=O)O)NC(=O)C(CO)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)C(CCCN)NC(=O)CNC1=O	4.00
spectra-00000_PSM_273_UG7DSRBNI0	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	790	6123	2871	Cycloforskamide_Cycloforskamide	7	2.0e-07	1174.57	554.775	203.007	M+2H	2	CCC(C)C1C2=NC(CS2)C(=O)NC(C(C)O)C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(C(C)O)C(=O)N2CCCC2C2=NC(CS2)C(=O)NC(C(C)CC)C(=O)N2CCCC2C2=NC(CS2)C(=O)NC(C(C)C)C(=O)N1	3.98
spectra-00000_PSM_274_H6E352AVAN	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	577	5118	2807	Grassypeptolide_B_Grassypeptolide_B	7	2.0e-07	1087.52	482.259	218.969	M+2H	2	CC(C)CC1C(=O)NC(C(C)O)C(=O)NC(C)C(C)C(=O)OC(Cc2ccccc2)C(=O)N(C)C(C(C)C)C(=O)N2CCCC2C(=O)N(C)C(Cc2ccccc2)C2=NC(CS2)C(=O)NC(C)C2=NC(CS2)C(=O)N1C	3.96
spectra-00000_PSM_276_IYOSD1LEVD	mernst/NPSPanama2019_GNPSWorkshop/DrugMetabolismExample/METABOLOMICS-SNETS-d23ed2e6-download_clustered_spectra-main.mgf	587	5193	1154	Kahalalide_B_Kahalalide_B	8	2.0e-07	877.459	486.269	159.054	M+2H	2	CC(C)CCCC(=O)NC(Cc1ccc(cc1)O)C(=O)NC1COC(=O)CNC(=O)C(C(C)O)NC(=O)C2CCCN2C(=O)C(CC(C)C)NC(=O)C(Cc2ccccc2)NC1=O	3.95
